model_id,gene,isoform
254014,DN8596_c0_g1,3
254015,DN8596_c0_g1,4
254016,DN8596_c0_g1,5
254017,DN8596_c0_g1,6
254018,DN8570_c0_g1,1
254019,DN8570_c0_g1,2
254020,DN8570_c0_g1,3
254021,DN8570_c0_g1,4
254022,DN8570_c0_g1,5
254023,DN8570_c0_g2,1
254024,DN8570_c0_g1,6
254025,DN8570_c0_g1,7
254026,DN8570_c0_g2,2
254027,DN8570_c0_g1,8
254028,DN8570_c0_g1,9
254029,DN8570_c0_g1,10
254030,DN8519_c0_g1,1
254031,DN8519_c0_g2,1
254032,DN8519_c0_g2,2
254033,DN8519_c0_g2,3
254034,DN8519_c0_g2,4
254035,DN8590_c0_g1,1
254036,DN8590_c0_g1,2
254037,DN8590_c0_g1,3
254038,DN8590_c0_g1,4
254039,DN8590_c0_g1,5
254040,DN8590_c0_g1,6
254041,DN8590_c0_g1,7
254042,DN8590_c0_g1,8
254043,DN8527_c0_g1,1
254044,DN8527_c0_g1,2
254045,DN8527_c0_g2,1
254046,DN8527_c0_g1,3
254047,DN8527_c0_g3,1
254048,DN8527_c0_g1,4
254049,DN8527_c0_g4,1
254050,DN8527_c0_g3,2
254051,DN8527_c0_g5,1
254052,DN8564_c0_g1,1
254053,DN8564_c0_g1,2
254054,DN8564_c0_g1,3
254055,DN8564_c0_g1,4
254056,DN8536_c0_g1,1
254057,DN8536_c0_g2,1
254058,DN8536_c0_g1,2
254059,DN8553_c0_g1,1
254060,DN8553_c0_g1,2
254061,DN8553_c0_g1,3
254062,DN8553_c0_g1,4
254063,DN8553_c0_g1,5
254064,DN8553_c0_g1,6
254065,DN8553_c0_g1,7
254066,DN8577_c0_g1,1
254067,DN8577_c0_g1,2
254068,DN8577_c0_g2,1
254069,DN8577_c0_g1,3
254070,DN8577_c0_g3,1
254071,DN8577_c0_g1,4
254072,DN8577_c0_g1,5
254073,DN8577_c0_g1,6
254074,DN8577_c0_g1,7
254075,DN8577_c0_g3,2
254076,DN8526_c0_g1,1
254077,DN8526_c0_g2,1
254078,DN8531_c0_g1,1
254079,DN8531_c0_g2,1
254080,DN8531_c0_g2,2
254081,DN8531_c0_g2,3
254082,DN8531_c0_g2,4
254083,DN8531_c0_g2,5
254084,DN8531_c0_g1,2
254085,DN8531_c0_g2,6
254086,DN8531_c0_g2,7
254087,DN8582_c0_g1,1
254088,DN8582_c0_g1,2
254089,DN8582_c0_g1,3
254090,DN8582_c0_g1,4
254091,DN8575_c0_g1,1
254092,DN8575_c0_g1,2
254093,DN8575_c0_g1,3
254094,DN8575_c0_g1,4
254095,DN8575_c0_g1,5
254096,DN8561_c0_g1,1
254097,DN8561_c0_g2,1
254098,DN8561_c0_g3,1
254099,DN8561_c0_g2,2
254100,DN8561_c0_g2,3
254101,DN8561_c0_g2,4
254102,DN8508_c0_g1,1
254103,DN8508_c0_g2,1
254104,DN8508_c0_g2,2
254105,DN8508_c0_g3,1
254106,DN8508_c0_g2,3
254107,DN8573_c0_g1,1
254108,DN8573_c0_g1,2
254109,DN8573_c0_g2,1
254110,DN8506_c0_g1,1
254111,DN8506_c0_g1,2
254112,DN8506_c0_g1,3
254113,DN8506_c0_g1,4
254114,DN8537_c0_g1,1
254115,DN8537_c0_g2,1
254116,DN8537_c0_g2,2
254117,DN8537_c0_g2,3
254118,DN8537_c0_g2,4
254119,DN8537_c0_g2,5
254120,DN8514_c0_g1,1
254121,DN8581_c0_g1,1
254122,DN8581_c0_g1,2
254123,DN8581_c0_g1,3
254124,DN8581_c0_g1,4
254125,DN8581_c0_g1,5
254126,DN8581_c0_g1,6
254127,DN8581_c0_g1,7
254128,DN8581_c0_g1,8
254129,DN8581_c0_g1,9
254130,DN8581_c0_g1,10
254131,DN8581_c0_g1,11
254132,DN8555_c0_g1,1
254133,DN8555_c0_g1,2
254134,DN8555_c0_g1,3
254135,DN8555_c0_g2,1
254136,DN8555_c0_g1,4
254137,DN8555_c0_g1,5
254138,DN8555_c0_g1,6
254139,DN8555_c0_g1,7
254140,DN8555_c0_g1,8
254141,DN8555_c0_g1,9
254142,DN8555_c0_g2,2
254143,DN8555_c0_g1,10
254144,DN8555_c0_g1,11
254145,DN8555_c0_g1,12
254146,DN8555_c0_g1,13
254147,DN8555_c0_g1,14
254148,DN8555_c0_g1,15
254149,DN8591_c0_g1,1
254150,DN8591_c0_g2,1
254151,DN8591_c0_g3,1
254152,DN8591_c0_g3,2
254153,DN8591_c0_g3,3
254154,DN8591_c0_g3,4
254155,DN8591_c0_g3,5
254156,DN8591_c0_g3,6
254157,DN8591_c0_g1,2
254158,DN8591_c0_g3,7
254159,DN8591_c0_g3,8
254160,DN8591_c0_g3,9
254161,DN8591_c0_g3,10
254162,DN8591_c0_g3,11
254163,DN8557_c0_g1,1
254164,DN8557_c0_g1,2
254165,DN8557_c0_g1,3
254166,DN8557_c0_g1,4
254167,DN8557_c0_g1,5
254168,DN8557_c0_g1,6
254169,DN8557_c0_g1,7
254170,DN8557_c0_g1,8
254171,DN8543_c0_g1,1
254172,DN8543_c0_g1,2
254173,DN8543_c0_g1,3
254174,DN8543_c0_g1,4
254175,DN8541_c0_g1,1
254176,DN8541_c0_g1,2
254177,DN8541_c0_g2,1
254178,DN8541_c0_g2,2
254179,DN8584_c0_g1,1
254180,DN8584_c0_g2,1
254181,DN8584_c0_g2,2
254182,DN8584_c0_g2,3
254183,DN8584_c0_g2,4
254184,DN8584_c0_g2,5
254185,DN8584_c0_g2,6
254186,DN8584_c0_g1,2
254187,DN8584_c0_g2,7
254188,DN8584_c0_g2,8
254189,DN8584_c0_g2,9
254190,DN15091_c0_g1,1
254191,DN15086_c0_g1,1
254192,DN15095_c0_g1,1
254193,DN15078_c0_g1,1
254194,DN15092_c0_g1,1
254195,DN15066_c0_g1,1
254196,DN15073_c0_g1,1
254197,DN15001_c0_g1,1
254198,DN15035_c0_g1,1
254199,DN15067_c0_g1,1
254200,DN15038_c0_g1,1
254201,DN15082_c0_g1,1
254202,DN15059_c0_g1,1
254203,DN15085_c0_g1,1
254204,DN15094_c0_g1,1
254205,DN15098_c0_g1,1
254206,DN15044_c0_g1,1
254207,DN15005_c0_g1,1
254208,DN15023_c0_g1,1
254209,DN15045_c0_g1,1
254210,DN15046_c0_g1,1
254211,DN15032_c0_g1,1
254212,DN15026_c0_g1,1
254213,DN15006_c0_g1,1
254214,DN15079_c0_g1,1
254215,DN15063_c0_g1,1
254216,DN15013_c0_g1,1
254217,DN15069_c0_g1,1
254218,DN15068_c0_g1,1
254219,DN15047_c0_g1,1
254220,DN15076_c0_g1,1
254221,DN15060_c0_g1,1
254222,DN15025_c0_g1,1
254223,DN15097_c0_g1,1
254224,DN15070_c0_g1,1
254225,DN15050_c0_g1,1
254226,DN15090_c0_g1,1
254227,DN15051_c0_g1,1
254228,DN15041_c0_g1,1
254229,DN15065_c0_g1,1
254230,DN15049_c0_g1,1
254231,DN15054_c0_g1,1
254232,DN15054_c0_g1,2
254233,DN15028_c0_g1,1
254234,DN15007_c0_g1,1
254235,DN15034_c0_g1,1
254236,DN15020_c0_g1,1
254237,DN15016_c0_g1,1
254238,DN15088_c0_g1,1
254239,DN15008_c0_g1,1
254240,DN15037_c0_g1,1
254241,DN15003_c0_g1,1
254242,DN15010_c0_g1,1
254243,DN15083_c0_g1,1
254244,DN15084_c0_g1,1
254245,DN15024_c0_g1,1
254246,DN15072_c0_g1,1
254247,DN15087_c0_g1,1
254248,DN15087_c0_g1,2
254249,DN15053_c0_g1,1
254250,DN15000_c0_g1,1
254251,DN15043_c0_g1,1
254252,DN15081_c0_g1,1
254253,DN15080_c0_g1,1
254254,DN15057_c0_g1,1
254255,DN15075_c0_g1,1
254256,DN15039_c0_g1,1
254257,DN15058_c0_g1,1
254258,DN15031_c0_g1,1
254259,DN15096_c0_g1,1
254260,DN15015_c0_g1,1
254261,DN15055_c0_g1,1
254262,DN15099_c0_g1,1
254263,DN15040_c0_g1,1
254264,DN15004_c0_g1,1
254265,DN15027_c0_g1,1
254266,DN15089_c0_g1,1
254267,DN15093_c0_g1,1
254268,DN15077_c0_g1,1
254269,DN15019_c0_g1,1
254270,REASSIGN.619,1
254271,DN15021_c0_g1,1
254272,DN15012_c0_g1,1
254273,DN15002_c0_g1,1
254274,DN15033_c0_g1,1
254275,DN15062_c0_g1,1
254276,DN15056_c0_g1,1
254277,DN15071_c0_g1,1
254278,DN15017_c0_g1,1
254279,DN15052_c0_g1,1
254280,DN15030_c0_g1,1
254281,DN15064_c0_g1,1
254282,DN15048_c0_g1,1
254283,DN15061_c0_g1,1
254284,DN15074_c0_g1,1
254285,DN15029_c0_g1,1
254286,DN15009_c0_g1,1
254287,DN15022_c0_g1,1
254288,DN15011_c0_g1,1
254289,DN15042_c0_g1,1
254290,DN15036_c0_g1,1
254291,DN15014_c0_g1,1
254292,DN7623_c0_g1,1
254293,DN7623_c0_g1,2
254294,DN7623_c0_g1,3
254295,DN7623_c0_g1,4
254296,DN7603_c0_g1,1
254297,DN7603_c0_g2,1
254298,DN7603_c0_g1,2
254299,DN7685_c0_g1,1
254300,DN7685_c0_g1,2
254301,DN7696_c0_g1,1
254302,DN7696_c0_g1,2
254303,DN7696_c0_g1,3
254304,DN7629_c0_g1,1
254305,DN7661_c0_g1,1
254306,DN7661_c0_g1,2
254307,DN7661_c0_g1,3
254308,DN7601_c0_g1,1
254309,DN7664_c0_g1,1
254310,DN7664_c0_g2,1
254311,DN7664_c0_g1,2
254312,DN7664_c0_g2,2
254313,REASSIGN.316,1
254314,REASSIGN.316,1
254315,REASSIGN.316,2
254316,DN7657_c0_g1,1
254317,DN7657_c0_g1,2
254318,DN7624_c0_g1,1
254319,DN7678_c0_g1,1
254320,DN7678_c0_g1,2
254321,DN7678_c0_g1,3
254322,DN7625_c0_g1,1
254323,DN7625_c0_g1,2
254324,DN7625_c0_g1,3
254325,DN7625_c0_g1,4
254326,DN7637_c1_g1,1
254327,DN7615_c0_g1,1
254328,DN7615_c0_g2,1
254329,DN7615_c0_g3,1
254330,DN7615_c0_g1,2
254331,DN7687_c0_g1,1
254332,DN7687_c0_g1,2
254333,DN7687_c0_g2,1
254334,DN7687_c0_g2,2
254335,DN7647_c0_g1,1
254336,DN7665_c0_g1,1
254337,DN7665_c0_g2,1
254338,DN7660_c0_g1,1
254339,DN7660_c0_g1,2
254340,DN7660_c0_g1,3
254341,DN7605_c0_g1,1
254342,DN7605_c0_g1,2
254343,DN7605_c0_g1,3
254344,DN7605_c0_g1,4
254345,DN7605_c0_g1,5
254346,DN7605_c0_g1,6
254347,DN7611_c0_g1,1
254348,DN7604_c0_g1,1
254349,DN7604_c0_g2,1
254350,DN7604_c0_g1,2
254351,DN7604_c0_g2,2
254352,DN7604_c0_g1,3
254353,DN7604_c0_g1,4
254354,DN7683_c0_g1,1
254355,DN7683_c0_g1,2
254356,DN7683_c0_g1,3
254357,DN7683_c0_g1,4
254358,DN7690_c0_g1,1
254359,DN7690_c0_g1,2
254360,DN7680_c0_g1,1
254361,DN7630_c0_g1,1
254362,DN7630_c0_g1,2
254363,DN7630_c0_g1,3
254364,DN7602_c0_g1,1
254365,DN7602_c0_g1,2
254366,DN7602_c0_g1,3
254367,DN7686_c0_g1,1
254368,DN7686_c0_g1,2
254369,DN7686_c0_g1,3
254370,DN7654_c0_g1,1
254371,DN7654_c0_g1,2
254372,DN7654_c0_g2,1
254373,DN7654_c0_g3,1
254374,DN7609_c0_g1,1
254375,DN7609_c0_g1,2
254376,DN7609_c0_g2,1
254377,DN7658_c0_g1,1
254378,DN7658_c0_g1,2
254379,DN7658_c0_g1,3
254380,DN7653_c0_g1,1
254381,DN7653_c1_g1,1
254382,DN7653_c1_g1,2
254383,DN7653_c1_g1,3
254384,DN7653_c1_g1,4
254385,DN7653_c1_g1,5
254386,DN7653_c2_g1,1
254387,DN7633_c0_g1,1
254388,DN7633_c0_g1,2
254389,DN7631_c0_g1,1
254390,DN7628_c0_g1,1
254391,DN7628_c0_g1,2
254392,DN7628_c0_g1,3
254393,DN7628_c0_g1,4
254394,DN7621_c0_g1,1
254395,DN7621_c0_g1,2
254396,DN7613_c0_g1,1
254397,REASSIGN.412,1
254398,DN7607_c0_g1,1
254399,DN7607_c0_g1,2
254400,DN7648_c0_g1,1
254401,DN7648_c0_g1,2
254402,DN7648_c0_g1,3
254403,DN7668_c0_g1,1
254404,DN7668_c0_g1,2
254405,DN7668_c0_g1,3
254406,DN7614_c0_g1,1
254407,DN7667_c0_g1,1
254408,DN7667_c0_g2,1
254409,DN7667_c0_g3,1
254410,DN7641_c0_g1,1
254411,DN7641_c0_g1,2
254412,DN7641_c0_g1,3
254413,DN7641_c1_g1,1
254414,DN7636_c0_g1,1
254415,DN7636_c0_g2,1
254416,DN7636_c0_g2,2
254417,DN7636_c0_g3,1
254418,DN7674_c0_g1,1
254419,DN7674_c0_g1,2
254420,DN7662_c0_g1,1
254421,DN7662_c0_g2,1
254422,DN7662_c0_g2,2
254423,DN7626_c0_g1,1
254424,DN7626_c0_g1,2
254425,DN7606_c0_g1,1
254426,DN7606_c0_g1,2
254427,DN7606_c0_g1,3
254428,DN7640_c0_g1,1
254429,DN7627_c0_g1,1
254430,DN7627_c0_g1,2
254431,DN7682_c0_g1,1
254432,DN7679_c0_g1,1
254433,DN7679_c0_g2,1
254434,DN7679_c0_g3,1
254435,DN7679_c0_g4,1
254436,DN7644_c0_g1,1
254437,DN7644_c0_g1,2
254438,DN7659_c0_g1,1
254439,DN7669_c0_g1,1
254440,DN7669_c0_g2,1
254441,DN7663_c0_g1,1
254442,DN7663_c0_g1,2
254443,DN7663_c0_g1,3
254444,DN7663_c0_g1,4
254445,DN7672_c0_g1,1
254446,DN7672_c0_g1,2
254447,DN7672_c0_g1,3
254448,DN7684_c0_g1,1
254449,DN7684_c0_g1,2
254450,DN7684_c0_g1,3
254451,DN7616_c0_g1,1
254452,DN7616_c0_g1,2
254453,DN7616_c1_g1,1
254454,DN7616_c1_g2,1
254455,DN7638_c0_g1,1
254456,DN7695_c0_g1,1
254457,DN7695_c0_g1,2
254458,DN7695_c0_g2,1
254459,REASSIGN.1179,1
254460,REASSIGN.1179,1
254461,REASSIGN.1179,2
254462,DN7608_c0_g1,1
254463,DN7608_c0_g1,2
254464,DN7608_c1_g1,1
254465,DN7608_c1_g2,1
254466,DN7608_c1_g3,1
254467,DN7608_c1_g2,2
254468,DN7698_c0_g1,1
254469,DN7698_c0_g1,2
254470,DN7698_c0_g1,3
254471,DN7698_c0_g1,4
254472,DN7698_c0_g1,5
254473,DN7617_c0_g1,1
254474,DN7617_c0_g1,2
254475,DN7617_c0_g2,1
254476,DN7617_c0_g1,3
254477,DN7635_c0_g1,1
254478,DN7697_c0_g1,1
254479,DN7676_c0_g1,1
254480,DN7676_c0_g2,1
254481,DN7676_c0_g2,2
254482,DN7618_c0_g1,1
254483,DN7618_c1_g1,1
254484,DN7671_c0_g1,1
254485,DN7671_c0_g1,2
254486,DN7671_c0_g1,3
254487,DN7650_c0_g1,1
254488,DN7650_c0_g1,2
254489,DN7650_c0_g1,3
254490,REASSIGN.687,1
254491,REASSIGN.687,1
254492,DN7632_c0_g1,1
254493,DN7632_c0_g1,2
254494,DN7632_c0_g1,3
254495,DN7632_c0_g1,4
254496,DN7632_c0_g1,5
254497,DN7649_c0_g1,1
254498,DN7649_c0_g1,2
254499,DN7649_c0_g1,3
254500,DN7649_c0_g1,4
254501,DN7692_c0_g1,1
254502,DN7691_c0_g1,1
254503,DN7691_c0_g1,2
254504,DN7691_c0_g1,3
254505,DN7643_c0_g1,1
254506,DN7681_c0_g1,1
254507,DN7681_c0_g1,2
254508,DN7681_c0_g1,3
254509,DN7652_c0_g1,1
254510,DN7652_c0_g1,2
254511,DN7652_c0_g1,3
254512,DN7694_c0_g1,1
254513,DN7694_c0_g1,2
254514,DN7642_c0_g1,1
254515,DN7642_c0_g2,1
254516,DN7642_c0_g1,2
254517,DN7688_c0_g1,1
254518,DN7688_c0_g1,2
254519,DN7688_c0_g1,3
254520,DN7656_c0_g1,1
254521,DN7656_c0_g2,1
254522,DN7645_c0_g1,1
254523,DN7645_c0_g2,1
254524,DN7619_c0_g1,1
254525,DN7619_c0_g1,2
254526,DN7619_c0_g1,3
254527,DN7619_c0_g1,4
254528,DN7619_c0_g1,5
254529,DN7677_c0_g1,1
254530,DN7677_c0_g1,2
254531,DN7677_c0_g1,3
254532,DN7639_c0_g1,1
254533,DN7639_c0_g1,2
254534,DN7639_c0_g1,3
254535,DN7675_c0_g1,1
254536,DN7666_c0_g1,1
254537,DN7666_c0_g1,2
254538,DN7646_c0_g1,1
254539,DN7646_c0_g1,2
254540,DN7646_c0_g1,3
254541,DN7610_c0_g1,1
254542,DN7610_c1_g1,1
254543,DN7689_c0_g1,1
254544,DN7634_c0_g1,1
254545,DN7634_c0_g2,1
254546,DN7634_c0_g1,2
254547,DN7600_c0_g1,1
254548,DN7600_c0_g1,2
254549,DN7600_c0_g1,3
254550,DN7600_c0_g1,4
254551,DN7600_c0_g1,5
254552,DN7600_c0_g1,6
254553,DN7600_c0_g1,7
254554,DN7699_c0_g1,1
254555,DN7699_c0_g1,2
254556,DN7655_c0_g1,1
254557,DN7655_c0_g1,2
254558,DN7651_c0_g1,1
254559,DN7620_c0_g1,1
254560,DN7620_c0_g2,1
254561,DN7620_c0_g2,2
254562,DN15116_c0_g1,1
254563,DN15106_c0_g1,1
254564,DN15102_c0_g1,1
254565,DN15170_c0_g1,1
254566,DN15162_c0_g1,1
254567,DN15121_c0_g1,1
254568,DN15108_c0_g1,1
254569,DN15142_c0_g1,1
254570,DN15133_c0_g1,1
254571,DN15122_c0_g1,1
254572,DN15195_c0_g1,1
254573,DN15129_c0_g1,1
254574,DN15144_c0_g1,1
254575,DN15134_c0_g1,1
254576,DN15141_c0_g1,1
254577,DN15185_c0_g1,1
254578,DN15180_c0_g1,1
254579,DN15166_c0_g1,1
254580,DN15149_c0_g1,1
254581,DN15119_c0_g1,1
254582,DN15138_c0_g1,1
254583,DN15131_c0_g1,1
254584,DN15132_c0_g1,1
254585,DN15110_c0_g1,1
254586,DN15193_c0_g1,1
254587,DN15143_c0_g1,1
254588,DN15190_c0_g1,1
254589,DN15107_c0_g1,1
254590,DN15165_c0_g1,1
254591,DN15155_c0_g1,1
254592,DN15103_c0_g1,1
254593,DN15127_c0_g1,1
254594,DN15113_c0_g1,1
254595,DN15153_c0_g1,1
254596,DN15154_c0_g1,1
254597,DN15177_c0_g1,1
254598,DN15164_c0_g1,1
254599,DN15130_c0_g1,1
254600,DN15179_c0_g1,1
254601,DN15126_c0_g1,1
254602,DN15101_c0_g1,1
254603,DN15123_c0_g1,1
254604,DN15135_c0_g1,1
254605,DN15124_c0_g1,1
254606,REASSIGN.433,1
254607,DN15192_c0_g1,1
254608,DN15120_c0_g1,1
254609,DN15152_c0_g1,1
254610,DN15196_c0_g1,1
254611,DN15112_c0_g1,1
254612,DN15150_c0_g1,1
254613,DN15159_c0_g1,1
254614,REASSIGN.30,1
254615,DN15104_c0_g1,1
254616,DN15187_c0_g1,1
254617,DN15168_c0_g1,1
254618,DN15114_c0_g1,1
254619,DN15167_c0_g1,1
254620,DN15100_c0_g1,1
254621,REASSIGN.51,1
254622,DN15175_c0_g1,1
254623,DN15148_c0_g1,1
254624,DN15158_c0_g1,1
254625,DN15176_c0_g1,1
254626,DN15161_c0_g1,1
254627,DN15174_c0_g1,1
254628,DN15163_c0_g1,1
254629,DN15140_c0_g1,1
254630,DN15136_c0_g1,1
254631,DN15197_c0_g1,1
254632,DN15145_c0_g1,1
254633,DN15125_c0_g1,1
254634,DN15189_c0_g1,1
254635,DN15198_c0_g1,1
254636,DN15139_c0_g1,1
254637,DN15178_c0_g1,1
254638,DN15169_c0_g1,1
254639,DN15191_c0_g1,1
254640,DN15199_c0_g1,1
254641,DN15137_c0_g1,1
254642,DN15183_c0_g1,1
254643,DN15188_c0_g1,1
254644,DN15151_c0_g1,1
254645,DN15128_c0_g1,1
254646,DN15109_c0_g1,1
254647,DN15171_c0_g1,1
254648,DN15117_c0_g1,1
254649,DN15181_c0_g1,1
254650,DN15181_c0_g1,2
254651,DN15194_c0_g1,1
254652,DN15173_c0_g1,1
254653,DN15160_c0_g1,1
254654,DN15182_c0_g1,1
254655,DN15172_c0_g1,1
254656,DN15146_c0_g1,1
254657,DN15105_c0_g1,1
254658,DN15156_c0_g1,1
254659,DN15184_c0_g1,1
254660,DN15115_c0_g1,1
254661,DN15118_c0_g1,1
254662,DN6771_c0_g1,1
254663,DN6771_c0_g1,2
254664,DN6762_c0_g1,1
254665,DN6762_c0_g1,2
254666,DN6762_c0_g1,3
254667,DN6762_c0_g2,1
254668,DN6751_c0_g1,1
254669,DN6751_c0_g2,1
254670,DN6745_c0_g1,1
254671,DN6745_c0_g2,1
254672,DN6726_c0_g1,1
254673,DN6726_c0_g1,2
254674,DN6732_c0_g1,1
254675,DN6709_c0_g1,1
254676,DN6709_c0_g1,2
254677,DN6709_c0_g1,3
254678,DN6763_c0_g1,1
254679,DN6763_c0_g1,2
254680,DN6763_c0_g2,1
254681,DN6796_c0_g1,1
254682,DN6796_c0_g1,2
254683,DN6755_c0_g1,1
254684,DN6755_c0_g1,2
254685,DN6755_c0_g1,3
254686,DN6755_c0_g1,4
254687,DN6710_c0_g1,1
254688,DN6710_c0_g2,1
254689,DN6710_c0_g1,2
254690,DN6710_c0_g1,3
254691,DN6781_c0_g1,1
254692,DN6781_c0_g1,2
254693,DN6781_c0_g1,3
254694,DN6746_c0_g1,1
254695,DN6746_c0_g1,2
254696,DN6788_c0_g1,1
254697,DN6788_c0_g1,2
254698,DN6759_c0_g1,1
254699,DN6759_c0_g1,2
254700,DN6759_c0_g1,3
254701,DN6779_c0_g1,1
254702,DN6723_c0_g1,1
254703,DN6723_c0_g2,1
254704,DN6729_c0_g1,1
254705,DN6729_c0_g2,1
254706,DN6760_c0_g1,1
254707,DN6744_c0_g1,1
254708,DN6744_c0_g2,1
254709,DN6733_c0_g1,1
254710,DN6733_c0_g1,2
254711,DN6733_c0_g1,3
254712,DN6794_c0_g1,1
254713,DN6794_c0_g1,2
254714,DN6794_c0_g1,3
254715,DN6765_c0_g1,1
254716,DN6765_c0_g2,1
254717,DN6764_c0_g1,1
254718,DN6764_c0_g2,1
254719,DN6752_c0_g1,1
254720,DN6752_c0_g2,1
254721,DN6719_c0_g1,1
254722,DN6719_c0_g2,1
254723,DN6707_c0_g1,1
254724,DN6707_c0_g1,2
254725,DN6721_c0_g1,1
254726,DN6721_c0_g1,2
254727,DN6721_c0_g2,1
254728,DN6758_c0_g1,1
254729,DN6758_c0_g2,1
254730,DN6737_c0_g1,1
254731,DN6703_c0_g1,1
254732,DN6703_c0_g2,1
254733,DN6703_c0_g3,1
254734,REASSIGN.578,1
254735,REASSIGN.578,2
254736,DN6739_c0_g1,1
254737,DN6739_c0_g1,2
254738,DN6708_c0_g1,1
254739,DN6728_c0_g1,1
254740,DN6728_c0_g1,2
254741,DN6738_c0_g1,1
254742,DN6742_c0_g1,1
254743,DN6742_c0_g2,1
254744,DN6761_c0_g1,1
254745,DN6748_c0_g1,1
254746,DN6704_c0_g1,1
254747,DN6704_c0_g2,1
254748,DN6740_c0_g1,1
254749,DN6740_c0_g2,1
254750,DN6722_c0_g1,1
254751,DN6722_c0_g2,1
254752,DN6789_c0_g1,1
254753,DN6789_c0_g1,2
254754,DN6750_c0_g1,1
254755,DN6750_c0_g2,1
254756,DN6750_c0_g3,1
254757,DN6720_c0_g1,1
254758,DN6720_c0_g2,1
254759,DN6714_c0_g1,1
254760,DN6714_c0_g2,1
254761,DN6768_c0_g1,1
254762,DN6772_c0_g1,1
254763,DN6793_c0_g1,1
254764,DN6793_c0_g1,2
254765,DN6793_c0_g1,3
254766,DN6727_c0_g1,1
254767,DN6741_c0_g1,1
254768,DN6731_c0_g1,1
254769,DN6731_c0_g1,2
254770,DN6747_c0_g1,1
254771,DN6786_c0_g1,1
254772,DN6786_c0_g2,1
254773,DN6784_c0_g1,1
254774,DN6784_c0_g1,2
254775,DN6706_c0_g1,1
254776,DN6736_c0_g1,1
254777,DN6736_c0_g2,1
254778,DN6795_c0_g1,1
254779,DN6757_c0_g1,1
254780,DN6757_c0_g2,1
254781,DN6753_c0_g1,1
254782,DN6718_c0_g1,1
254783,DN6718_c0_g2,1
254784,DN6776_c0_g1,1
254785,DN6776_c0_g2,1
254786,DN6776_c0_g3,1
254787,DN6783_c0_g1,1
254788,DN6743_c0_g1,1
254789,DN6743_c0_g2,1
254790,DN6754_c0_g1,1
254791,DN6754_c0_g1,2
254792,DN6713_c0_g1,1
254793,DN6713_c0_g1,2
254794,DN6780_c0_g1,1
254795,DN6716_c0_g1,1
254796,DN6724_c0_g1,1
254797,DN6724_c0_g2,1
254798,DN6724_c0_g2,2
254799,DN6785_c0_g1,1
254800,DN6785_c0_g2,1
254801,DN6725_c0_g1,1
254802,DN6777_c0_g1,1
254803,DN6777_c0_g2,1
254804,DN6777_c0_g3,1
254805,DN6790_c0_g1,1
254806,DN6790_c0_g2,1
254807,DN6769_c0_g1,1
254808,DN6769_c0_g1,2
254809,DN6774_c0_g1,1
254810,DN6774_c0_g1,2
254811,DN6774_c0_g2,1
254812,DN6712_c0_g1,1
254813,DN6712_c0_g2,1
254814,DN6712_c0_g2,2
254815,DN6770_c0_g1,1
254816,DN6770_c0_g1,2
254817,DN6770_c0_g1,3
254818,DN6799_c0_g1,1
254819,DN6799_c0_g1,2
254820,DN6798_c0_g1,1
254821,DN6735_c0_g1,1
254822,DN6735_c0_g1,2
254823,DN6735_c0_g1,3
254824,DN6735_c0_g1,4
254825,DN6797_c0_g1,1
254826,DN14248_c0_g1,1
254827,DN14261_c0_g1,1
254828,DN14229_c0_g1,1
254829,DN14223_c0_g1,1
254830,DN14278_c0_g1,1
254831,DN14228_c0_g1,1
254832,DN14241_c0_g1,1
254833,DN14252_c0_g1,1
254834,DN14286_c0_g1,1
254835,DN14247_c0_g1,1
254836,DN14294_c0_g1,1
254837,DN14226_c0_g1,1
254838,DN14249_c0_g1,1
254839,DN14297_c0_g1,1
254840,DN14285_c0_g1,1
254841,DN14268_c0_g1,1
254842,DN14211_c0_g1,1
254843,DN14235_c0_g1,1
254844,DN14254_c0_g1,1
254845,DN14269_c0_g1,1
254846,DN14246_c0_g1,1
254847,DN14296_c0_g1,1
254848,DN14204_c0_g1,1
254849,DN14276_c0_g1,1
254850,DN14234_c0_g1,1
254851,DN14253_c0_g1,1
254852,DN14255_c0_g1,1
254853,DN14266_c0_g1,1
254854,DN14203_c0_g1,1
254855,DN14279_c0_g1,1
254856,DN14295_c0_g1,1
254857,DN14212_c0_g1,1
254858,DN14298_c0_g1,1
254859,DN14293_c0_g1,1
254860,DN14277_c0_g1,1
254861,DN14259_c0_g1,1
254862,DN14275_c0_g1,1
254863,DN14245_c0_g1,1
254864,DN14264_c0_g1,1
254865,DN14281_c0_g1,1
254866,DN14280_c0_g1,1
254867,DN14207_c0_g1,1
254868,DN14265_c0_g1,1
254869,DN14209_c0_g1,1
254870,DN14208_c0_g1,1
254871,DN14224_c0_g1,1
254872,DN14201_c0_g1,1
254873,DN14202_c0_g1,1
254874,DN14213_c0_g1,1
254875,DN14225_c0_g1,1
254876,DN14270_c0_g1,1
254877,DN14214_c0_g1,1
254878,DN14221_c0_g1,1
254879,DN14220_c0_g1,1
254880,DN14215_c0_g1,1
254881,DN14210_c0_g1,1
254882,DN14240_c0_g1,1
254883,DN14267_c0_g1,1
254884,DN14231_c0_g1,1
254885,DN14219_c0_g1,1
254886,DN14290_c0_g1,1
254887,DN14299_c0_g1,1
254888,DN14222_c0_g1,1
254889,DN14256_c0_g1,1
